date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:12:57	64392/64392	---M--	200	added ('OK')	font/woff	etag:%2263db9fbe-fb88%22	https://html.themexriver.com/Saasio/assets/fonts/fa-brands-400.woff	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/fonts/fa-brands-400.woff	(from https://html.themexriver.com/Saasio/assets/css/fontawesome-all.css)
14:12:57	99468/99468	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%2263db9fbe-1848c%22	https://html.themexriver.com/Saasio/assets/fonts/fa-brands-400.ttf	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/fonts/fa-brands-400.ttf	(from https://html.themexriver.com/Saasio/assets/css/fontawesome-all.css)
14:12:57	511707/511707	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263db9fbe-7cedb%22	https://html.themexriver.com/Saasio/assets/fonts/fa-brands-400.svg	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/fonts/fa-brands-400.svg	(from https://html.themexriver.com/Saasio/assets/css/fontawesome-all.css)
14:12:57	30788/30788	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%227844-5f3b5f23f95fa%22	https://html.themexriver.com/Saasio/assets/fonts/fa-regular-400.eot	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/fonts/fa-regular-400.eot	(from https://html.themexriver.com/Saasio/assets/css/fontawesome-all.css)
14:12:57	30788/30788	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%227844-5f3b5f23f95fa%22	https://html.themexriver.com/Saasio/assets/fonts/fa-regular-400.eot?	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/fonts/fa-regular-400d41d.eot	(from https://html.themexriver.com/Saasio/assets/css/fontawesome-all.css)
14:12:58	12216/12216	---M--	200	added ('OK')	font/woff2	etag:%2263db9fbe-2fb8%22	https://html.themexriver.com/Saasio/assets/fonts/fa-regular-400.woff2	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/fonts/fa-regular-400.woff2	(from https://html.themexriver.com/Saasio/assets/css/fontawesome-all.css)
14:12:58	14672/14672	---M--	200	added ('OK')	font/woff	etag:%2263db9fbe-3950%22	https://html.themexriver.com/Saasio/assets/fonts/fa-regular-400.woff	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/fonts/fa-regular-400.woff	(from https://html.themexriver.com/Saasio/assets/css/fontawesome-all.css)
14:12:58	30560/30560	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%2263db9fbe-7760%22	https://html.themexriver.com/Saasio/assets/fonts/fa-regular-400.ttf	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/fonts/fa-regular-400.ttf	(from https://html.themexriver.com/Saasio/assets/css/fontawesome-all.css)
14:12:58	103937/103937	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263db9fbe-19601%22	https://html.themexriver.com/Saasio/assets/fonts/fa-regular-400.svg	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/fonts/fa-regular-400.svg	(from https://html.themexriver.com/Saasio/assets/css/fontawesome-all.css)
14:12:58	115148/115148	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221c1cc-5f3b5f23fc0f3%22	https://html.themexriver.com/Saasio/assets/fonts/fa-solid-900.eot	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/fonts/fa-solid-900.eot	(from https://html.themexriver.com/Saasio/assets/css/fontawesome-all.css)
14:12:59	115148/115148	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221c1cc-5f3b5f23fc0f3%22	https://html.themexriver.com/Saasio/assets/fonts/fa-solid-900.eot?	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/fonts/fa-solid-900d41d.eot	(from https://html.themexriver.com/Saasio/assets/css/fontawesome-all.css)
14:12:59	44068/44068	---M--	200	added ('OK')	font/woff2	etag:%2263db9fbe-ac24%22	https://html.themexriver.com/Saasio/assets/fonts/fa-solid-900.woff2	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/fonts/fa-solid-900.woff2	(from https://html.themexriver.com/Saasio/assets/css/fontawesome-all.css)
14:12:59	55484/55484	---M--	200	added ('OK')	font/woff	etag:%2263db9fbe-d8bc%22	https://html.themexriver.com/Saasio/assets/fonts/fa-solid-900.woff	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/fonts/fa-solid-900.woff	(from https://html.themexriver.com/Saasio/assets/css/fontawesome-all.css)
14:12:59	114928/114928	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%2263db9fbe-1c0f0%22	https://html.themexriver.com/Saasio/assets/fonts/fa-solid-900.ttf	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/fonts/fa-solid-900.ttf	(from https://html.themexriver.com/Saasio/assets/css/fontawesome-all.css)
14:13:00	420283/420283	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263db9fbe-669bb%22	https://html.themexriver.com/Saasio/assets/fonts/fa-solid-900.svg	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/fonts/fa-solid-900.svg	(from https://html.themexriver.com/Saasio/assets/css/fontawesome-all.css)
14:13:00	5498/5498	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22157a-5f3b5f23f8e2a%22	https://html.themexriver.com/Saasio/assets/fonts/Flaticon.eot	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/fonts/Flaticon.eot	(from https://html.themexriver.com/Saasio/assets/css/flaticon.css)
14:13:00	5498/5498	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22157a-5f3b5f23f8e2a%22	https://html.themexriver.com/Saasio/assets/fonts/Flaticon.eot?	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/fonts/Flaticond41d.eot	(from https://html.themexriver.com/Saasio/assets/css/flaticon.css)
14:13:00	2992/2992	---M--	200	added ('OK')	font/woff2	etag:%2263db9fbe-bb0%22	https://html.themexriver.com/Saasio/assets/fonts/Flaticon.woff2	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/fonts/Flaticon.woff2	(from https://html.themexriver.com/Saasio/assets/css/flaticon.css)
14:13:00	3788/3788	---M--	200	added ('OK')	font/woff	etag:%2263db9fbe-ecc%22	https://html.themexriver.com/Saasio/assets/fonts/Flaticon.woff	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/fonts/Flaticon.woff	(from https://html.themexriver.com/Saasio/assets/css/flaticon.css)
14:13:01	5320/5320	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%2263db9fbe-14c8%22	https://html.themexriver.com/Saasio/assets/fonts/Flaticon.ttf	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/fonts/Flaticon.ttf	(from https://html.themexriver.com/Saasio/assets/css/flaticon.css)
14:13:01	41536/41536	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263db9fbe-a240%22	https://html.themexriver.com/Saasio/assets/fonts/Flaticon.svg	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/fonts/Flaticon.svg	(from https://html.themexriver.com/Saasio/assets/css/flaticon.css)
14:13:01	1040/1040	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263db9fbe-410%22	https://html.themexriver.com/Saasio/assets/img/pre.svg	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/pre.svg	(from https://html.themexriver.com/Saasio/assets/css/it-solution-2.css)
14:13:01	413/413	---M--	200	added ('OK')	image/png	etag:%2263db9fbe-19d%22	https://html.themexriver.com/Saasio/assets/img/it-solution-2/cross-out.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/it-solution-2/cross-out.png	(from https://html.themexriver.com/Saasio/assets/css/it-solution-2.css)
14:13:02	10890/10890	---M--	200	added ('OK')	image/png	etag:%2263db9fbe-2a8a%22	https://html.themexriver.com/Saasio/assets/img/it-solution-2/banner/img-mask.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/it-solution-2/banner/img-mask.png	(from https://html.themexriver.com/Saasio/assets/css/it-solution-2.css)
14:13:02	3945/3945	---M--	200	added ('OK')	image/png	etag:%2263db9fbe-f69%22	https://html.themexriver.com/Saasio/assets/img/it-solution-2/about/sh1.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/assets/img/it-solution-2/about/sh1.png	(from https://html.themexriver.com/Saasio/assets/css/it-solution-2.css)
14:13:02	81379/81379	---MCZ	200	added ('OK')	text/css	etag:W/%2263db9fc1-13de3%22	https://html.themexriver.com/Saasio/demo/assets/css/animate.css	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/demo/assets/css/animate.css	(from https://html.themexriver.com/Saasio/index.html)
14:13:03	140895/140895	---MCZ	200	added ('OK')	text/css	etag:W/%2263db9fc1-2265f%22	https://html.themexriver.com/Saasio/demo/assets/css/bootstrap.min.css	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/demo/assets/css/bootstrap.min.css	(from https://html.themexriver.com/Saasio/index.html)
14:13:03	59294/59294	---MCZ	200	added ('OK')	text/css	etag:W/%2263db9fc1-e79e%22	https://html.themexriver.com/Saasio/demo/assets/css/all.min.css	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/demo/assets/css/all.min.css	(from https://html.themexriver.com/Saasio/index.html)
14:13:03	1895/1895	---MCZ	200	added ('OK')	text/css	etag:W/%2263db9fc1-767%22	https://html.themexriver.com/Saasio/demo/assets/css/slick.css	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/demo/assets/css/slick.css	(from https://html.themexriver.com/Saasio/index.html)
14:13:03	919/919	---MCZ	200	added ('OK')	text/css	etag:W/%2263db9fc1-397%22	https://html.themexriver.com/Saasio/demo/assets/css/flaticon.css	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/demo/assets/css/flaticon.css	(from https://html.themexriver.com/Saasio/index.html)
14:13:03	1277/1277	---MCZ	200	added ('OK')	text/css	etag:W/%2263db9fc1-4fd%22	https://html.themexriver.com/Saasio/demo/assets/css/demo.css	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/demo/assets/css/demo.css	(from https://html.themexriver.com/Saasio/index.html)
14:13:03	7305/7305	---MCZ	200	added ('OK')	text/css	etag:W/%2263db9fc1-1c89%22	https://html.themexriver.com/Saasio/demo/assets/css/magnific-popup.css	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/demo/assets/css/magnific-popup.css	(from https://html.themexriver.com/Saasio/index.html)
14:13:04	61159/61159	---MCZ	200	added ('OK')	text/css	etag:W/%2263db9fc1-eee7%22	https://html.themexriver.com/Saasio/demo/assets/css/rs6.css	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/demo/assets/css/rs6.css	(from https://html.themexriver.com/Saasio/index.html)
14:13:04	30023/30023	---MCZ	200	added ('OK')	text/css	etag:W/%2263db9fc1-7547%22	https://html.themexriver.com/Saasio/demo/assets/css/style.css	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/demo/assets/css/style.css	(from https://html.themexriver.com/Saasio/index.html)
14:13:04	2429/2429	---M--	200	added ('OK')	image/png	etag:%2263db9fc1-97d%22	https://html.themexriver.com/Saasio/demo/assets/images/logo-black.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/demo/assets/images/logo-black.png	(from https://html.themexriver.com/Saasio/index.html)
14:13:04	2485/2485	---M--	200	added ('OK')	image/png	etag:%2263db9fc0-9b5%22	https://html.themexriver.com/Saasio/demo/assets/images/logo-white.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/demo/assets/images/logo-white.png	(from https://html.themexriver.com/Saasio/index.html)
14:13:05	68/68	---M--	200	added ('OK')	image/png	etag:%2263db9fc1-44%22	https://html.themexriver.com/Saasio/demo/assets/images/dummy.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/demo/assets/images/dummy.png	(from https://html.themexriver.com/Saasio/index.html)
14:13:05	11107/11107	---M--	200	added ('OK')	image/png	etag:%2263db9fc1-2b63%22	https://html.themexriver.com/Saasio/demo/assets/images/envato.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/demo/assets/images/envato.png	(from https://html.themexriver.com/Saasio/index.html)
14:13:05	51326/51326	---M--	200	added ('OK')	image/png	etag:%2263db9fc1-c87e%22	https://html.themexriver.com/Saasio/demo/assets/images/pages/d1.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/demo/assets/images/pages/d1.png	(from https://html.themexriver.com/Saasio/index.html)
14:13:05	84396/84396	---MCZ	200	added ('OK')	text/html	etag:W/%2263db9fc1-149ac%22	https://html.themexriver.com/Saasio/index-7.html	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/index-7.html	(from https://html.themexriver.com/Saasio/index.html)
14:13:05	69372/69372	---MCZ	200	added ('OK')	text/html	etag:W/%2263db9fc1-10efc%22	https://html.themexriver.com/Saasio/index-1.html	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/index-1.html	(from https://html.themexriver.com/Saasio/index.html)
14:13:06	44669/44669	---M--	200	added ('OK')	image/png	etag:%2263db9fc1-ae7d%22	https://html.themexriver.com/Saasio/demo/assets/images/pages/d4.png	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/demo/assets/images/pages/d4.png	(from https://html.themexriver.com/Saasio/index.html)
14:13:06	150067/150067	---MCZ	200	added ('OK')	text/html	etag:W/%2263db9fc1-24a33%22	https://html.themexriver.com/Saasio/index-4.html	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/index-4.html	(from https://html.themexriver.com/Saasio/index.html)
14:13:06	105146/105146	---MCZ	200	added ('OK')	text/html	etag:W/%2263db9fc1-19aba%22	https://html.themexriver.com/Saasio/index-4.1.html	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/index-4.1.html	(from https://html.themexriver.com/Saasio/index.html)
14:13:06	58635/58635	---M--	200	added ('OK')	image/jpeg	etag:%2263db9fc1-e50b%22	https://html.themexriver.com/Saasio/demo/assets/images/pages/d59.jpg	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/demo/assets/images/pages/d59.jpg	(from https://html.themexriver.com/Saasio/index.html)
14:13:07	57485/57485	---MCZ	200	added ('OK')	text/html	etag:W/%2263db9fc1-e08d%22	https://html.themexriver.com/Saasio/index-42.html	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/index-42.html	(from https://html.themexriver.com/Saasio/index.html)
14:13:07	25460/25460	---MCZ	200	added ('OK')	text/html	etag:W/%2263db9fc1-6374%22	https://html.themexriver.com/Saasio/index-42.1.html	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/index-42.1.html	(from https://html.themexriver.com/Saasio/index.html)
14:13:07	77487/77487	---M--	200	added ('OK')	image/jpeg	etag:%2263db9fc1-12eaf%22	https://html.themexriver.com/Saasio/demo/assets/images/pages/d66.jpg	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/demo/assets/images/pages/d66.jpg	(from https://html.themexriver.com/Saasio/index.html)
14:13:07	100078/100078	---MCZ	200	added ('OK')	text/html	etag:W/%2263db9fc1-186ee%22	https://html.themexriver.com/Saasio/index-47.html	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/index-47.html	(from https://html.themexriver.com/Saasio/index.html)
14:13:07	68060/68060	---MCZ	200	added ('OK')	text/html	etag:W/%2263db9fc1-109dc%22	https://html.themexriver.com/Saasio/index-47.1.html	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/index-47.1.html	(from https://html.themexriver.com/Saasio/index.html)
14:13:08	56633/56633	---M--	200	added ('OK')	image/jpeg	etag:%2263db9fc1-dd39%22	https://html.themexriver.com/Saasio/demo/assets/images/pages/d60.jpg	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/demo/assets/images/pages/d60.jpg	(from https://html.themexriver.com/Saasio/index.html)
14:13:08	67746/67746	---MCZ	200	added ('OK')	text/html	etag:W/%2263db9fc1-108a2%22	https://html.themexriver.com/Saasio/index-43.html	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/index-43.html	(from https://html.themexriver.com/Saasio/index.html)
14:13:08	35633/35633	---MCZ	200	added ('OK')	text/html	etag:W/%2263db9fc1-8b31%22	https://html.themexriver.com/Saasio/index-43.1.html	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/index-43.1.html	(from https://html.themexriver.com/Saasio/index.html)
14:13:08	66680/66680	---M--	200	added ('OK')	image/jpeg	etag:%2263db9fc1-10478%22	https://html.themexriver.com/Saasio/demo/assets/images/pages/d61.jpg	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/demo/assets/images/pages/d61.jpg	(from https://html.themexriver.com/Saasio/index.html)
14:13:08	72627/72627	---MCZ	200	added ('OK')	text/html	etag:W/%2263db9fc1-11bb3%22	https://html.themexriver.com/Saasio/index-44.html	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/index-44.html	(from https://html.themexriver.com/Saasio/index.html)
14:13:09	40805/40805	---MCZ	200	added ('OK')	text/html	etag:W/%2263db9fc1-9f65%22	https://html.themexriver.com/Saasio/index-44.1.html	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/index-44.1.html	(from https://html.themexriver.com/Saasio/index.html)
14:13:09	62005/62005	---M--	200	added ('OK')	image/jpeg	etag:%2263db9fc1-f235%22	https://html.themexriver.com/Saasio/demo/assets/images/pages/d62.jpg	F:/abdul-Hadi/https___html.themexriver.com_Saasio_index-49.1.html/html.themexriver.com/Saasio/demo/assets/images/pages/d62.jpg	(from https://html.themexriver.com/Saasio/index.html)
